Xa       Ya       Xb       Yb      Type     Flux     Speed
 1.98515  49.053   1.98515  49.053      5       77       87
 1.98906  49.0488  1.98906  49.0488     5       56       89
 1.98103  49.0659  1.98103  49.0659    16      1200      112
 1.99031  49.0632  1.99031  49.0632    16      1013      113
 1.99778  49.0611  1.99778  49.0611    16      1013      114
 1.99031  49.0632  1.99031  49.0632    16      1200      109
 1.98906  49.0488  1.98906  49.0488     5       77       89
 1.99463  49.0427  1.99463  49.0427     5       56       90
 2.00051  49.0335  2.00051  49.0335     3       266      34
 2.00051  49.0273  2.00051  49.0273     3       237      54
 2.01598  49.0293  2.01598  49.0293     3       217      35
 2.0047   49.0261  2.0047   49.0261     3       232      34
 2.15704  49.0589  2.15704  49.0589     6       249      46
 2.14447  49.0571  2.14447  49.0571     6       206      47
 2.13635  49.0616  2.13635  49.0616    10       50       58
 2.15001  49.0677  2.15001  49.0677     3       107      57
  2.124   49.0613   2.124   49.0613     3       130      56
 2.09687  49.0805  2.09687  49.0805     3       64       78
 2.10908  49.0869  2.10908  49.0869     3       86       77
 2.04394  49.0669  2.04394  49.0669     5       41       74
 2.03264  49.0714  2.03264  49.0714     5       39       74
 2.19086  49.0525  2.19086  49.0525     3       816      105
 2.18792  49.0526  2.18792  49.0526     3       543      102
 2.19396  49.0525  2.19396  49.0525     3      2217      72
 2.18841  49.0513  2.18841  49.0513    17      1192      47
 2.19086  49.0525  2.19086  49.0525     3       543      105
 2.0595   49.0106  2.0595   49.0106     3       270      40
 2.06406  49.0078  2.06406  49.0078     3       265      48
 2.06952  49.0099  2.06952  49.0099     5       265      51
 2.06406  49.0078  2.06406  49.0078     3       270      48
 2.01144  49.0505  2.01144  49.0505     3       210      44
 2.01341  49.0445  2.01341  49.0445     3       62       44
 2.00481  49.0422  2.00481  49.0422     3       243      44
 2.18426  49.0558  2.18426  49.0558     6       12       50
 2.1698   49.0583  2.1698   49.0583     6       14       50
 2.16317  49.0489  2.16317  49.0489     3       20       40
 2.10618  49.0637  2.10618  49.0637     5       119      88
 2.10626  49.0718  2.10626  49.0718     5       116      88
 2.11667  49.0743  2.11667  49.0743     3        5       80
 2.15794  49.0814  2.15794  49.0814     3       74       77
 2.13649  49.0856  2.13649  49.0856     3       14       80
 2.14336  49.0934  2.14336  49.0934     3       42       79
 2.12041  49.0838  2.12041  49.0838     3       14       79
 2.13649  49.0856  2.13649  49.0856     3       26       79
 2.10503  49.0257  2.10503  49.0257     3      2032      50
 2.10608  49.0292  2.10608  49.0292     3      1880      56
 2.14883  49.0517  2.14883  49.0517     3      1222      90
 2.14672  49.0514  2.14672  49.0514     3       720      100
 2.36084  48.9466  2.36084  48.9466    12       703      46
 2.35954  48.9474  2.35954  48.9474    12       937      40
 2.36157  48.9479  2.36157  48.9479    21       27       45
 2.36568  48.9504  2.36568  48.9504    21       79       43
 2.36361  48.9492  2.36361  48.9492    21       42       46
 2.3702   48.9474  2.3702   48.9474    12       168      56
 2.36659  48.9467  2.36659  48.9467    12       182      56
 2.36361  48.9492  2.36361  48.9492    21       79       43
 2.36433  48.9477  2.36433  48.9477    21       56       58
 2.3608   48.9494  2.3608   48.9494    21       90       38
 2.36726  48.9614  2.36726  48.9614    21       272      42
 2.36814  48.9588  2.36814  48.9588    21       69       46
 2.36433  48.9463  2.36433  48.9463    12       182      55
 2.36659  48.9467  2.36659  48.9467    12       168      56
 2.36433  48.9477  2.36433  48.9477    21       142      55
 2.36656  48.9458  2.36656  48.9458    21       29       39
 2.36656  48.9458  2.36656  48.9458    21       100      38
 2.36667  48.9441  2.36667  48.9441    21       29       39
 2.35866  48.9489  2.35866  48.9489    12       836      39
 2.35893  48.9514  2.35893  48.9514    12      1422      36
 2.3608   48.9494  2.3608   48.9494    21       15       40
 2.35612  48.9499  2.35612  48.9499    21       234      34
 2.35612  48.9499  2.35612  48.9499    21       295      32
 2.35144  48.9485  2.35144  48.9485    21       234      34
 2.35283  48.9463  2.35283  48.9463    12       437      55
 2.35144  48.9485  2.35144  48.9485    21       295      32
 2.34872  48.9471  2.34872  48.9471    12       806      49
 2.37311  48.9436  2.37311  48.9436    21       50       39
 2.37304  48.9468  2.37304  48.9468    21       229      34
 2.37623  48.946   2.37623  48.946     21        9       39
 2.39214  48.9731  2.39214  48.9731     3       155      41
 2.38704  48.9723  2.38704  48.9723    21       303      39
 2.38869  48.9753  2.38869  48.9753     3       479      31
 2.32135  48.9811  2.32135  48.9811     5       99       56
 2.31759  48.9792  2.31759  48.9792     3       57       44
 2.32221  48.9827  2.32221  48.9827     5       167      51
 2.32173  48.9787  2.32173  48.9787     5       109      52
 2.32523  48.9768  2.32523  48.9768     3       269      39
 2.31797  48.9768  2.31797  48.9768     3       255      39
 2.31962  48.9731  2.31962  48.9731    21       99       42
 2.31808  48.9689  2.31808  48.9689    12       370      51
 2.3159   48.9686  2.3159   48.9686     3       177      37
 2.32285  48.9731  2.32285  48.9731    21       180      40
 2.31428  48.9716  2.31428  48.9716    21       221      39
 2.31962  48.9731  2.31962  48.9731    21       109      42
 2.32592  48.9687  2.32592  48.9687    21       164      40
 2.33111  48.9742  2.33111  48.9742    21       221      38
 2.33337  48.9695  2.33337  48.9695    21       140      41
 2.33345  48.9637  2.33345  48.9637    21       229      39
 2.33982  48.9686  2.33982  48.9686    21       227      39
 2.33337  48.9695  2.33337  48.9695    21       196      40
 2.33905  48.9664  2.33905  48.9664    21       150      41
 2.34473  48.9695  2.34473  48.9695     5       151      47
 2.34588  48.9725  2.34588  48.9725     3       223      48
 2.34289  48.9701  2.34289  48.9701     5       184      47
 2.33567  48.9558  2.33567  48.9558    21       261      45
 2.33238  48.9582  2.33238  48.9582    21       432      32
 2.33702  48.9616  2.33702  48.9616    21       129      41
 2.34611  48.9631  2.34611  48.9631    21       148      42
 2.34526  48.9648  2.34526  48.9648    21       176      39
 2.34277  48.965   2.34277  48.965     21       101      43
 2.33905  48.9664  2.33905  48.9664    21       225      38
 2.33702  48.9616  2.33702  48.9616    21       90       43
 2.34277  48.965   2.34277  48.965     21       34       44
 2.34089  48.9664  2.34089  48.9664    21       242      38
 2.35924  48.9546  2.35924  48.9546    12       990      49
 2.35943  48.9573  2.35943  48.9573    12      1359      38
 2.3615   48.9567  2.3615   48.9567    21       101      36
 2.36814  48.9588  2.36814  48.9588    21       272      44
 2.36937  48.9583  2.36937  48.9583    21       71       43
 2.34373  48.9623  2.34373  48.9623     3       266      46
 2.34339  48.9662  2.34339  48.9662    21       242      38
 2.34089  48.9664  2.34089  48.9664    21       211      38
 2.35797  48.9643  2.35797  48.9643    21       321      40
 2.35225  48.9648  2.35225  48.9648    21       291      41
 2.38754  48.9694  2.38754  48.9694    10       57       25
 2.38331  48.9667  2.38331  48.9667    21       281      40
 2.38704  48.9723  2.38704  48.9723    21       342      38
  2.398   48.9637   2.398   48.9637    10       48       25
 2.39432  48.9666  2.39432  48.9666     3       50       44
 2.39939  48.9676  2.39939  48.9676     3        2       40
 2.39875  48.9707  2.39875  48.9707     3       226      39
 2.40635  48.9684  2.40635  48.9684     3       244      38
 2.35652  48.9602  2.35652  48.9602    10       125      28
 2.35813  48.9586  2.35813  48.9586    21       111      35
 2.36004  48.9603  2.36004  48.9603    12      1234      47
 2.36392  48.9596  2.36392  48.9596    21        2       40
 2.35832  48.9594  2.35832  48.9594    21       125      34
 2.35974  48.9589  2.35974  48.9589    12       980      49
 2.35943  48.9573  2.35943  48.9573    12      1091      48
 2.35974  48.9589  2.35974  48.9589    12      1359      44
 2.36657  48.9639  2.36657  48.9639    21       51       45
 2.36465  48.965   2.36465  48.965     21       368      33
 2.36979  48.9576  2.36979  48.9576    12       52       58
 2.36937  48.9583  2.36937  48.9583    21       211      39
 2.37214  48.9585  2.37214  48.9585    21       35       43
 2.37613  48.9588  2.37613  48.9588    10       70       42
 2.37214  48.9585  2.37214  48.9585    21       35       43
 2.3744   48.9567  2.3744   48.9567    21        5       44
 2.38073  48.9599  2.38073  48.9599    10       14       18
 2.38288  48.9614  2.38288  48.9614    21       597      31
 2.38334  48.9599  2.38334  48.9599    21       383      40
 2.37651  48.9556  2.37651  48.9556    21       93       37
 2.37263  48.9541  2.37263  48.9541    21       56       39
 2.3744   48.9567  2.3744   48.9567    21       35       43
 2.36479  48.944   2.36479  48.944     12      1299      34
 2.36725  48.9424  2.36725  48.9424    12       887      39
 2.36433  48.9415  2.36433  48.9415    21       54       39
 2.36667  48.9441  2.36667  48.9441    21       100      37
 2.37558  48.9483  2.37558  48.9483    12       304      44
 2.38272  48.9497  2.38272  48.9497    12       206      38
 2.38352  48.9472  2.38352  48.9472    21        9       39
 2.38793  48.9467  2.38793  48.9467    12       504      53
 2.38747  48.9493  2.38747  48.9493    12       974      45
 2.36299  48.9371  2.36299  48.9371    10       233      25
 2.36387  48.9384  2.36387  48.9384    21       54       35
 2.36683  48.9369  2.36683  48.9369    21       179      31
 2.34764  48.9473  2.34764  48.9473    12       806      47
 2.34872  48.9471  2.34872  48.9471    12       732      49
 2.38643  48.9855  2.38643  48.9855     3       387      45
 2.38271  48.9867  2.38271  48.9867     5       585      46
 2.38383  48.9854  2.38383  48.9854     3       190      39
 2.3784   48.9812  2.3784   48.9812    10       883      44
 2.38443  48.9801  2.38443  48.9801     3       306      36
 2.37863  48.9792  2.37863  48.9792     3       441      32
 2.38109  48.982   2.38109  48.982      3       213      39
 2.38272  48.984   2.38272  48.984      3       213      40
 2.38109  48.982   2.38109  48.982      3       190      40
 2.38908  48.9806  2.38908  48.9806     3       517      32
 2.38962  48.9827  2.38962  48.9827     3       487      37
 2.39039  48.977   2.39039  48.977      3       413      20
 2.38301  48.9768  2.38301  48.9768     3       238      39
 2.38869  48.9753  2.38869  48.9753     3       458      31
 2.38538  48.9634  2.38538  48.9634    21       159      45
 2.38983  48.9662  2.38983  48.9662    21       217      39
 2.3927   48.9615  2.3927   48.9615     3       69       43
 2.39938  48.9597  2.39938  48.9597     3       339      36
 2.3927   48.9615  2.3927   48.9615     3       144      40
 2.39623  48.9575  2.39623  48.9575     3       350      46
 2.39285  48.9552  2.39285  48.9552     3       350      45
 2.39623  48.9575  2.39623  48.9575     3       427      35
 2.36415  48.956   2.36415  48.956     10       101      24
 2.36604  48.9576  2.36604  48.9576    21       64       38
 2.39848  48.9756  2.39848  48.9756     3       504      37
 2.39418  48.9772  2.39418  48.9772     3       587      38
 2.36504  48.981   2.36504  48.981      3       731      62
 2.36417  48.983   2.36417  48.983      3       807      65
 2.36373  48.966   2.36373  48.966     12      1461      54
 2.3617   48.9648  2.3617   48.9648    12      1220      57
 2.36212  48.9656  2.36212  48.9656    21       46       43
  2.362   48.9666   2.362   48.9666    21       322      37
 2.36289  48.9681  2.36289  48.9681    21       322      34
 2.34131  48.9562  2.34131  48.9562    10       87       25
 2.33924  48.9551  2.33924  48.9551    21       105      50
 2.34457  48.9568  2.34457  48.9568    10       108      15
 2.3463   48.9584  2.3463   48.9584    21       86       53
 2.34561  48.956   2.34561  48.956     21       108      53
 2.34423  48.959   2.34423  48.959      3       266      47
 2.16358  49.0529  2.16358  49.0529     3      1222      92
 2.15221  49.0521  2.15221  49.0521     3       720      105
 2.14402  49.051   2.14402  49.051      3       609      150
 2.14379  49.0515  2.14379  49.0515    17       111      49
 2.14467  49.0511  2.14467  49.0511     3       903      100
 2.14672  49.0514  2.14672  49.0514     3      1222      88
 2.14467  49.0511  2.14467  49.0511     3       720      100
 2.14335  49.0508  2.14335  49.0508     3       903      72
 2.14262  49.0507  2.14262  49.0507     3       876      60
 2.13955   49.05   2.13955   49.05      7       876      76
 2.14277  49.0513  2.14277  49.0513    17       251      49
